2021-11-06 20:24:26.760 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[aud_ext_Val_PortfolioMDY]
2021-11-06 20:24:26.777 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[MIPL_price_FX_checker]
2021-11-06 20:24:26.795 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_user_id_16_fx_forward]
2021-11-06 20:24:26.816 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vLVvblocked_orders]
2021-11-06 20:24:26.835 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[load_CURTenYerYields]
2021-11-06 20:24:26.853 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_Sector_hierarch]
2021-11-06 20:24:26.871 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[whs_prc_idc_bcp]
2021-11-06 20:24:26.887 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[log_interface]
2021-11-06 20:24:26.904 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[Composite_InitialLoad]
2021-11-06 20:24:26.922 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_in_default_date_fixinc_compl]
2021-11-06 20:24:26.939 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[out_Val_Reconciliation]
2021-11-06 20:24:26.956 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_source_system_id_holiday]
2021-11-06 20:24:26.971 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[trn_Val_Rating]
2021-11-06 20:24:26.989 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_account_id_position]
2021-11-06 20:24:27.006 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[aud_ext_Val_Rating]
2021-11-06 20:24:27.025 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[MIPL_reset_SECINTRA_tables]
2021-11-06 20:24:27.045 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_user_id_2]
2021-11-06 20:24:27.066 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vLVvOrders]
2021-11-06 20:24:27.086 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[load_deleteacc]
2021-11-06 20:24:27.105 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_Sector_hierarchy_bkwd]
2021-11-06 20:24:27.125 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[whs_prc_idc_hist]
2021-11-06 20:24:27.144 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[Composite_SetInfoTable]
2021-11-06 20:24:27.162 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_inception_date]
2021-11-06 20:24:27.181 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[out_val_sectorallocation]
2021-11-06 20:24:27.201 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [performance].[vTurnovers]
2021-11-06 20:24:27.222 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_source_system_id_irreg_sched]
2021-11-06 20:24:27.241 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[composite_currency]
2021-11-06 20:24:27.260 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[trn_Val_Reconciliation]
2021-11-06 20:24:27.278 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[cbk_DataReadinessRenderFolder]
2021-11-06 20:24:27.298 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_account_id_position_taxlot]
2021-11-06 20:24:27.317 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[aud_ext_Val_Reconciliation]
2021-11-06 20:24:27.333 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[MIPL_ResetGoldenCopyStatus]
2021-11-06 20:24:27.350 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_user_id_2_fixinc]
2021-11-06 20:24:27.370 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vLVvticket]
2021-11-06 20:24:27.388 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[load_deletebrok]
2021-11-06 20:24:27.405 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_security_attribute_eqty_invest]
2021-11-06 20:24:27.422 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[whs_prc_idc_prev]
2021-11-06 20:24:27.437 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vMIPL_Load_History]
2021-11-06 20:24:27.454 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[Composite_SummaryFinalLoad]
2021-11-06 20:24:27.469 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_inception_date_issuer]
2021-11-06 20:24:27.483 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[out_Val_Transaction]
2021-11-06 20:24:27.498 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[whs_Val_SectorAllocation]
2021-11-06 20:24:27.514 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_source_system_id_list_member]
2021-11-06 20:24:27.528 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[CompositePeriodReturns]
2021-11-06 20:24:27.544 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[trn_Val_SectorAllocation]
2021-11-06 20:24:27.561 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_administrator_code]
2021-11-06 20:24:27.581 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[aud_ext_Val_SectorAllocation]
2021-11-06 20:24:27.601 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[MIPL_SelectAllPortfolios]
